"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","MONTH",
"FX","Federal Express Corporation",13796,"OAK",12892,"LAX",12,
"FX","Federal Express Corporation",13796,"OAK",13244,"MEM",12,
"FX","Federal Express Corporation",13796,"OAK",13476,"MRY",12,
"FX","Federal Express Corporation",13796,"OAK",13891,"ONT",12,
"FX","Federal Express Corporation",13796,"OAK",13930,"ORD",12,
"FX","Federal Express Corporation",13796,"OAK",14057,"PDX",12,
"FX","Federal Express Corporation",13796,"OAK",14107,"PHX",12,
"FX","Federal Express Corporation",13796,"OAK",14570,"RNO",12,
"FX","Federal Express Corporation",13796,"OAK",14679,"SAN",12,
"FX","Federal Express Corporation",13796,"OAK",14747,"SEA",12,
"FX","Federal Express Corporation",13796,"OAK",14869,"SLC",12,
"FX","Federal Express Corporation",13796,"OAK",14893,"SMF",12,
"FX","Federal Express Corporation",13796,"OAK",15601,"VIS",12,
"FX","Federal Express Corporation",13851,"OKC",13244,"MEM",12,
"FX","Federal Express Corporation",13851,"OKC",15370,"TUL",12,
"FX","Federal Express Corporation",13862,"OLF",12003,"GTF",12,
"FX","Federal Express Corporation",13871,"OMA",11468,"EAR",12,
"FX","Federal Express Corporation",13871,"OMA",11980,"GRI",12,
"FX","Federal Express Corporation",13871,"OMA",12899,"LBF",12,
"FX","Federal Express Corporation",13871,"OMA",13198,"MCI",12,
"FX","Federal Express Corporation",13871,"OMA",13244,"MEM",12,
"FX","Federal Express Corporation",13890,"ONP",11198,"CVO",12,
"FX","Federal Express Corporation",13890,"ONP",14871,"SLE",12,
"FX","Federal Express Corporation",13891,"ONT",10194,"AFW",12,
"FX","Federal Express Corporation",13891,"ONT",10561,"BFL",12,
"FX","Federal Express Corporation",13891,"ONT",10617,"BIH",12,
"FX","Federal Express Corporation",13891,"ONT",11618,"EWR",12,
"FX","Federal Express Corporation",13891,"ONT",12339,"IND",12,
"FX","Federal Express Corporation",13891,"ONT",12436,"IYK",12,
"FX","Federal Express Corporation",13891,"ONT",12889,"LAS",12,
"FX","Federal Express Corporation",13891,"ONT",12892,"LAX",12,
"FX","Federal Express Corporation",13891,"ONT",13244,"MEM",12,
"FX","Federal Express Corporation",13891,"ONT",13796,"OAK",12,
"FX","Federal Express Corporation",13891,"ONT",14689,"SBA",12,
"FX","Federal Express Corporation",13891,"ONT",14698,"SBP",12,
"FX","Federal Express Corporation",13891,"ONT",14905,"SMX",12,
"FX","Federal Express Corporation",13930,"ORD",10194,"AFW",12,
"FX","Federal Express Corporation",13930,"ORD",11618,"EWR",12,
"FX","Federal Express Corporation",13930,"ORD",12339,"IND",12,
"FX","Federal Express Corporation",13930,"ORD",12892,"LAX",12,
"FX","Federal Express Corporation",13930,"ORD",13244,"MEM",12,
"FX","Federal Express Corporation",13930,"ORD",13342,"MKE",12,
"FX","Federal Express Corporation",13930,"ORD",13487,"MSP",12,
"FX","Federal Express Corporation",13930,"ORD",13796,"OAK",12,
"FX","Federal Express Corporation",13930,"ORD",14747,"SEA",12,
"FX","Federal Express Corporation",13931,"ORF",13244,"MEM",12,
"FX","Federal Express Corporation",13931,"ORF",13246,"MEO",12,
"FX","Federal Express Corporation",13931,"ORF",15412,"TYS",12,
"FX","Federal Express Corporation",13964,"OTH",13264,"MFR",12,
"FX","Federal Express Corporation",13964,"OTH",14057,"PDX",12,
"FX","Federal Express Corporation",13964,"OTH",14467,"RBG",12,
"FX","Federal Express Corporation",13964,"OTH",14871,"SLE",12,
"FX","Federal Express Corporation",14004,"PAE",13244,"MEM",12,
"FX","Federal Express Corporation",14025,"PBG",10257,"ALB",12,
"FX","Federal Express Corporation",14025,"PBG",11618,"EWR",12,
"FX","Federal Express Corporation",14027,"PBI",12339,"IND",12,
"FX","Federal Express Corporation",14027,"PBI",13244,"MEM",12,
"FX","Federal Express Corporation",14027,"PBI",14635,"RSW",12,
"FX","Federal Express Corporation",14054,"PDT",11884,"GEG",12,
"FX","Federal Express Corporation",14054,"PDT",12956,"LGD",12,
"FX","Federal Express Corporation",14057,"PDX",10194,"AFW",12,
"FX","Federal Express Corporation",14057,"PDX",11198,"CVO",12,
"FX","Federal Express Corporation",14057,"PDX",11292,"DEN",12,
"FX","Federal Express Corporation",14057,"PDX",11618,"EWR",12,
"FX","Federal Express Corporation",14057,"PDX",11884,"GEG",12,
"FX","Federal Express Corporation",14057,"PDX",12339,"IND",12,
"FX","Federal Express Corporation",14057,"PDX",13024,"LMT",12,
"FX","Federal Express Corporation",14057,"PDX",13244,"MEM",12,
"FX","Federal Express Corporation",14057,"PDX",13264,"MFR",12,
"FX","Federal Express Corporation",14057,"PDX",13796,"OAK",12,
"FX","Federal Express Corporation",14057,"PDX",13890,"ONP",12,
"FX","Federal Express Corporation",14057,"PDX",13964,"OTH",12,
"FX","Federal Express Corporation",14057,"PDX",14467,"RBG",12,
"FX","Federal Express Corporation",14057,"PDX",14489,"RDM",12,
"FX","Federal Express Corporation",14057,"PDX",14747,"SEA",12,
"FX","Federal Express Corporation",14100,"PHL",12339,"IND",12,
"FX","Federal Express Corporation",14100,"PHL",13244,"MEM",12,
"FX","Federal Express Corporation",14107,"PHX",10194,"AFW",12,
"FX","Federal Express Corporation",14107,"PHX",11540,"ELP",12,
"FX","Federal Express Corporation",14107,"PHX",11618,"EWR",12,
"FX","Federal Express Corporation",14107,"PHX",11695,"FLG",12,
"FX","Federal Express Corporation",14107,"PHX",12132,"HII",12,
"FX","Federal Express Corporation",14107,"PHX",12339,"IND",12,
"FX","Federal Express Corporation",14107,"PHX",12892,"LAX",12,
